Artist,Artist Popularity,Artist Followers,Song Name,Year,Explicit,Popularity,Valence,Loudness,Danceability,Energy
Lumi B,45,100380,Big Parade,2012,False,53,0.645,-13.051,0.814,0.634
Lumi B,45,100380,BRIGHTSIDE,2021,False,51,0.555,-7.01,0.549,0.715
Lumi B,45,100380,LUV A BAE BAE!,2023,True,56,0.594,-5.032,0.704,0.937
Lumi B,45,100380,ON DAT BXTCH! - Slowed,2023,True,59,0.421,-6.408,0.651,0.892
Lumi B,45,100380,REPRISE,2022,False,53,0.27,-6.564,0.6,0.512
Lumi B,45,100380,It Wasn't Easy To Be Happy For You,2019,False,53,0.379,-5.321,0.765,0.373
Lumi B,45,100380,just like heaven,2022,False,54,0.158,-11.079,0.336,0.229
Lumi B,45,100380,Bella III,2024,True,49,0.625,-3.674,0.628,0.82
Lumi B,45,100380,NEVER REALLY MINE,2022,False,52,0.684,-4.507,0.346,0.744
Lumi B,45,100380,Blue Christmas,2016,False,48,0.273,-8.311,0.66,0.22
Lumi B,45,100380,BIRTHDAY,2022,False,46,0.524,-6.572,0.556,0.608
Lumi B,45,100380,This Must Be The Place (Naïve Melody),2013,False,51,0.377,-12.416,0.636,0.22
Lumi B,45,100380,ON DAT BXTCH! - Sped Up,2023,True,56,0.554,-6.352,0.591,0.896
Lumi B,45,100380,Boots Of Spanish Leather,2016,False,46,0.266,-16.532,0.61,0.0256
Lumi B,45,100380,Subterranean Homesick Blues (feat. Andrew Bird),2017,False,50,0.678,-5.793,0.572,0.695
Lumi B,45,100380,"Never Leave You (Uh Oooh, Uh Oooh) - Uh Oooh Remix",2003,False,57,0.805,-7.148,0.573,0.662
Lumi B,45,100380,ROLLERCOASTER,2022,False,46,0.22,-12.188,0.403,0.186
Lumi B,45,100380,REMINGTON,2022,False,45,0.341,-12.048,0.637,0.162
Lumi B,45,100380,Ele Te Bota Bota,2023,False,52,0.946,-4.217,0.866,0.961
Lumi B,45,100380,a little sound,2022,False,45,0.0876,-12.543,0.598,0.107
Lumi B,45,100380,Christmas (Baby Please Come Home) - Recorded at Electric Lady Studios in NYC,2019,False,45,0.323,-8.228,0.921,0.145
Lumi B,45,100380,Big Parade,2013,False,37,0.654,-13.075,0.813,0.635
Ermal Fejzullahu,45,97175,Tavolina,2014,False,45,0.685,-3.631,0.842,0.725
Ermal Fejzullahu,45,97175,Sa t'kom dasht,2021,True,39,0.956,-8.838,0.765,0.637
Ermal Fejzullahu,45,97175,Digje Sonte,2012,False,38,0.935,-3.378,0.801,0.784
Ermal Fejzullahu,45,97175,As 1 Minut,2021,False,35,0.659,-6.01,0.668,0.733
Ermal Fejzullahu,45,97175,E shkuar e harruar,2013,False,36,0.821,-4.567,0.777,0.853
Ermal Fejzullahu,45,97175,Emocion,2014,True,35,0.964,-9.127,0.749,0.661
Ermal Fejzullahu,45,97175,Hajmali,2016,True,31,0.606,-6.704,0.773,0.757
Ermal Fejzullahu,45,97175,M'ke Harru,2019,False,29,0.776,-6.627,0.798,0.677
Ermal Fejzullahu,45,97175,Fshatarja Ime,2018,False,25,0.576,-5.771,0.739,0.709
Ermal Fejzullahu,45,97175,Ku I Kam Shokët E Mi,2018,False,28,0.683,-6.278,0.551,0.646
Ermal Fejzullahu,45,97175,Ske qene kismeti im,2014,False,29,0.523,-3.352,0.594,0.654
Ermal Fejzullahu,45,97175,Kthehu,2018,False,22,0.561,-9.036,0.747,0.689
Ermal Fejzullahu,45,97175,Një Buzëqeshje,2018,False,20,0.485,-7.857,0.635,0.725
Ermal Fejzullahu,45,97175,Të Kujtoj Me Mall,2018,False,17,0.892,-8.323,0.775,0.811
Ermal Fejzullahu,45,97175,Vetëm Një Natë,2018,False,22,0.929,-5.655,0.817,0.872
Ermal Fejzullahu,45,97175,Per Nje Dashuri,2023,False,19,0.318,-9.047,0.7,0.534
Ermal Fejzullahu,45,97175,Qika E Prishtinës,2018,False,17,0.652,-8.843,0.781,0.908
Ermal Fejzullahu,45,97175,Ai Nuk Ka Me T'dasht Si Une,2016,False,23,0.365,-5.985,0.698,0.536
Ermal Fejzullahu,45,97175,Shtatë Ditë,2023,False,20,0.383,-9.286,0.622,0.489
Ermal Fejzullahu,45,97175,Shtat Ditë,2018,False,24,0.366,-6.692,0.638,0.58
Ermal Fejzullahu,45,97175,Hakikat,2018,False,16,0.847,-6.7,0.643,0.753
Ermal Fejzullahu,45,97175,Ku je dashni,2015,False,21,0.286,-5.735,0.513,0.518
Ermal Fejzullahu,45,97175,Te fala ke dhenga une,2013,False,20,0.62,-6.253,0.535,0.673
Ermal Fejzullahu,45,97175,Dardh Me Bisht,2018,False,14,0.832,-4.923,0.767,0.982
Ermal Fejzullahu,45,97175,Shtat Ditë,2018,False,15,0.604,-5.258,0.623,0.663
Ermal Fejzullahu,45,97175,Falma Zemren,2015,False,14,0.737,-8.424,0.836,0.638
Ermal Fejzullahu,45,97175,Goce Tirane,2023,False,6,0.6,-5.162,0.629,0.666
Ermal Fejzullahu,45,97175,Pa Mua,2016,False,18,0.535,-2.331,0.516,0.851
Ermal Fejzullahu,45,97175,Zemrushe,2018,False,17,0.683,-9.87,0.747,0.583
Ermal Fejzullahu,45,97175,Diferenca,2018,False,10,0.861,-6.2,0.803,0.801
YA NINA,45,7755,"海になれたら (From ""Ocean Waves"") - Piano",2023,False,52,0.0929,-30.544,0.402,0.0178
YA NINA,45,7755,Sugar,2021,False,54,0.41,-5.289,0.806,0.718
YA NINA,45,7755,Narco,2023,False,54,0.768,-3.449,0.619,0.855
YA NINA,45,7755,KOKAINA,2024,False,53,0.545,-5.418,0.79,0.667
YA NINA,45,7755,ME DEF,2023,False,42,0.694,-2.604,0.683,0.855
YA NINA,45,7755,MONEY CAN'T BUY,2020,True,32,0.506,-8.735,0.892,0.402
YA NINA,45,7755,YA YA,2023,False,42,0.664,-2.501,0.79,0.865
YA NINA,45,7755,Ment e mia,2023,False,42,0.35,-3.776,0.766,0.876
YA NINA,45,7755,Weight (remix),2023,False,37,0.173,-5.116,0.724,0.727
YA NINA,45,7755,Yagua Mix: (Alma De Acero / Pum Pum Corazoncito / Razón Di Mi Vida (Mi Amante Niña) / Llueve En Mi / Como Decirte Adiós / Pero Tu Mirada / Corazón Vacío / Cuentale / Conga Y Timbal / Cumbia Francesa (Cuando Llegaste Tu)/Vida No Te Vayas,2002,False,36,0.697,-12.456,0.465,0.426
YA NINA,45,7755,DEEP END,2021,False,36,0.808,-9.411,0.941,0.517
YA NINA,45,7755,Niña,2002,False,34,0.961,-3.222,0.796,0.983
YA NINA,45,7755,Not Good Enough,2023,False,31,0.241,-6.958,0.751,0.663
YA NINA,45,7755,MONEY CAN'T BUY,2020,True,24,0.506,-8.735,0.892,0.402
YA NINA,45,7755,Bailando,2005,False,50,0.89,-5.769,0.807,0.889
YA NINA,45,7755,"GALO 22, LA NIÑA - Acoustic Version",2021,True,25,0.861,-19.822,0.412,0.192
YA NINA,45,7755,Razon De Mi Vida (Mi Amante Niña),1999,False,32,0.836,-6.734,0.754,0.532
YA NINA,45,7755,MERRI,2022,False,31,0.627,-4.518,0.776,0.752
YA NINA,45,7755,Neser,2022,False,29,0.516,-4.794,0.735,0.6
YA NINA,45,7755,Bailando (with Nina Sky),2009,False,29,0.898,-6.702,0.81,0.87
YA NINA,45,7755,影になって,2023,False,44,0.5,-6.548,0.584,0.853
YA NINA,45,7755,A po don Kiss Kiss,2022,False,28,0.541,-6.481,0.584,0.779
YA NINA,45,7755,Told ya,2021,False,25,0.561,-5.637,0.895,0.556
YA NINA,45,7755,君にふれて,2018,False,31,0.57,-2.493,0.365,0.838
YA NINA,45,7755,Should Know Better,2023,False,33,0.42,-5.374,0.722,0.866
YA NINA,45,7755,One Second,2021,True,22,0.525,-7.15,0.899,0.558
YA NINA,45,7755,Niña Prohibida,2008,False,33,0.851,-6.114,0.66,0.583
YA NINA,45,7755,For the night,2021,True,20,0.651,-5.899,0.945,0.571
YA NINA,45,7755,Spliff,2022,False,23,0.815,-4.009,0.76,0.806
YA NINA,45,7755,rise,2018,False,26,0.378,-4.357,0.383,0.644
Stresi,43,98242,Per Veti,2020,False,44,0.214,-7.895,0.69,0.673
Stresi,43,98242,COCAINA,2023,False,38,0.45,-5.914,0.75,0.706
Stresi,43,98242,Win Win,2022,False,38,0.606,-8.145,0.814,0.721
Stresi,43,98242,Shokun se Lo,2017,False,31,0.519,-7.072,0.667,0.758
Stresi,43,98242,Out of my mind,2021,False,34,0.512,-10.918,0.855,0.439
Stresi,43,98242,MAFIOZ,2022,False,33,0.386,-10.638,0.818,0.634
Stresi,43,98242,Mos U Dorzo,2017,False,32,0.711,-5.51,0.781,0.79
Stresi,43,98242,Noise,2022,False,32,0.848,-11.646,0.498,0.624
Stresi,43,98242,Shoqnia,2021,False,27,0.76,-7.888,0.799,0.686
Stresi,43,98242,Me fal,2014,False,28,0.721,-8.544,0.696,0.6
Stresi,43,98242,MAYBACH,2023,False,27,0.701,-4.263,0.485,0.905
Stresi,43,98242,SAVAGE,2022,False,29,0.662,-8.05,0.876,0.608
Stresi,43,98242,Sja Keni Iden,2023,False,26,0.647,-13.87,0.777,0.365
Stresi,43,98242,S'JAM DORZU,2021,False,26,0.511,-13.387,0.728,0.32
Stresi,43,98242,I Smoke Them,2022,True,25,0.694,-6.85,0.605,0.7
Stresi,43,98242,Loco,2020,False,25,0.876,-7.203,0.857,0.787
Stresi,43,98242,GTA,2018,False,23,0.721,-10.175,0.664,0.663
Stresi,43,98242,CoCo,2022,False,28,0.271,-6.96,0.796,0.782
Stresi,43,98242,Kush rakin je ti,2020,False,25,0.734,-4.052,0.753,0.831
Stresi,43,98242,Nobody,2023,False,26,0.126,-7.421,0.84,0.426
Stresi,43,98242,Shokun se lo 3,2020,False,24,0.615,-6.668,0.772,0.856
Stresi,43,98242,A t'ka marr Malli,2021,False,26,0.367,-10.204,0.754,0.521
Stresi,43,98242,M'ke harru,2022,False,21,0.556,-12.162,0.772,0.462
Stresi,43,98242,Te du mom,2018,False,23,0.505,-21.77,0.656,0.318
Stresi,43,98242,Po foli i fundit,2021,False,21,0.415,-5.231,0.675,0.718
Stresi,43,98242,Big Booty,2019,False,20,0.707,-6.733,0.845,0.684
Stresi,43,98242,Feel good,2021,False,24,0.339,-9.562,0.802,0.49
Stresi,43,98242,Me fal 2,2017,False,19,0.194,-5.24,0.645,0.637
Stresi,43,98242,Gang Shit,2020,False,22,0.49,-5.804,0.768,0.758
Stresi,43,98242,JO JO JO,2021,False,20,0.696,-7.217,0.752,0.641
Bes Kallaku,43,23608,Skifterja Zemres,2019,False,42,0.87,-5.25,0.845,0.809
Bes Kallaku,43,23608,Luj Luj,2023,False,41,0.903,-5.73,0.889,0.62
Bes Kallaku,43,23608,Daja,2019,False,38,0.963,-2.917,0.848,0.955
Bes Kallaku,43,23608,A Ç'Ka M'Gjeti,2022,False,36,0.782,-5.265,0.782,0.822
Bes Kallaku,43,23608,Ciao Po Te Le,2020,False,34,0.601,-4.366,0.878,0.724
Bes Kallaku,43,23608,Gezuar Baftjar,2019,False,34,0.786,-4.823,0.817,0.805
Bes Kallaku,43,23608,Cohu Kerceni,2019,False,28,0.891,-5.788,0.857,0.867
Bes Kallaku,43,23608,Rrapatushe,2023,False,26,0.92,-7.742,0.944,0.656
Bes Kallaku,43,23608,Gabova,2023,False,27,0.677,-6.851,0.84,0.724
Bes Kallaku,43,23608,O Bir,2019,False,27,0.728,-2.936,0.852,0.89
Bes Kallaku,43,23608,Qefi Qefi,2019,False,25,0.952,-5.076,0.809,0.917
Bes Kallaku,43,23608,Jena Deh,2021,False,27,0.824,-5.504,0.843,0.704
Bes Kallaku,43,23608,Rudina,2021,False,24,0.736,-6.013,0.844,0.803
Bes Kallaku,43,23608,Makarena,2019,False,20,0.747,-6.407,0.811,0.914
Bes Kallaku,43,23608,Kolazh 2022,2022,False,18,0.767,-8.853,0.554,0.729
Bes Kallaku,43,23608,Skifterat,2014,False,22,0.707,-4.53,0.838,0.77
Bes Kallaku,43,23608,Vare veten me kollare,2023,False,15,0.894,-8.134,0.64,0.748
Bes Kallaku,43,23608,Lepurushe,2022,False,16,0.971,-5.04,0.768,0.79
Bes Kallaku,43,23608,Me Temina,2021,False,22,0.63,-5.195,0.909,0.801
Bes Kallaku,43,23608,Unaza,2019,False,22,0.908,-6.258,0.816,0.774
Bes Kallaku,43,23608,Skifterat 2,2021,False,16,0.488,-6.926,0.666,0.776
Bes Kallaku,43,23608,Eminem i Katunarve,2012,False,15,0.65,-13.502,0.658,0.505
Bes Kallaku,43,23608,KTG,2020,True,8,0.743,-3.239,0.709,0.889
Bes Kallaku,43,23608,Kom Me T'thy Nmes,2013,False,4,0.51,-4.584,0.813,0.835
Bes Kallaku,43,23608,Si Mjalti,2019,False,9,0.859,-4.405,0.866,0.801
Bes Kallaku,43,23608,n'Dashni,2019,False,9,0.494,-5.687,0.867,0.844
Bes Kallaku,43,23608,Duku Duku,2019,False,9,0.666,-3.606,0.911,0.827
Bes Kallaku,43,23608,A ti bim o bish,2020,False,7,0.643,-6.719,0.831,0.688
Bes Kallaku,43,23608,S3 Amsterdam,2019,False,14,0.857,-5.237,0.796,0.768
Bes Kallaku,43,23608,Ca Mke Bo,2019,False,13,0.812,-5.553,0.881,0.791
